 ,Label,Area,X,Y,XM,YM
1593,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,1.156,16.872,5.835,16.872,5.835
1594,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,1.040,15.029,7.950,15.029,7.950
1595,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,1.475,1.971,9.262,1.971,9.262
1596,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,1.496,4.830,9.953,4.830,9.953
1597,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,2.451,32.376,14.218,32.376,14.218
1598,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,2.546,29.874,17.832,29.874,17.832
1599,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,1.867,33.627,19.423,33.627,19.423
1600,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,1.273,15.247,19.405,15.247,19.405
1601,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,1.188,28.082,19.493,28.082,19.493
1602,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,1.814,14.731,20.913,14.731,20.913
1603,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,1.018,30.576,19.924,30.576,19.924
1604,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,1.464,18.363,20.551,18.363,20.551
1605,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,1.040,15.645,24.025,15.645,24.025
1606,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,1.496,44.271,23.690,44.271,23.690
1607,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,1.793,41.614,25.862,41.614,25.862
1608,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,1.400,18.062,31.940,18.062,31.940
1609,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,1.061,33.428,36.591,33.428,36.591
1610,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,1.188,49.273,39.350,49.273,39.350
1611,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,1.560,20.080,39.639,20.080,39.639
1612,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,1.984,29.069,40.379,29.069,40.379
1613,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,1.040,49.370,41.771,49.370,41.771
1614,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,2.313,31.384,41.782,31.384,41.782
1615,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,2.833,11.763,43.460,11.763,43.460
1616,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,1.644,19.303,42.185,19.303,42.185
1617,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,1.146,48.457,42.335,48.457,42.335
1618,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,2.864,31.983,43.942,31.983,43.942
1619,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,1.857,24.769,43.264,24.769,43.264
1620,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,1.485,5.385,44.653,5.385,44.653
1621,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,2.684,6.033,46.286,6.033,46.286
1622,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,2.493,11.932,46.614,11.932,46.614
1623,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,1.793,8.895,47.388,8.895,47.388
1624,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,1.167,48.147,47.395,48.147,47.395
1625,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,1.804,1.909,48.232,1.909,48.232
1626,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,3.978,10.340,48.232,10.340,48.232
1627,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,1.008,1.614,2.509,1.614,2.509
1628,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,1.156,36.092,2.795,36.092,2.795
1629,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,1.475,34.792,4.852,34.792,4.852
1630,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,1.082,38.140,4.952,38.140,4.952
1631,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,1.167,16.808,5.925,16.808,5.925
1632,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,1.040,14.965,8.040,14.965,8.040
1633,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,1.517,1.900,9.256,1.900,9.256
1634,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,1.528,4.685,9.945,4.685,9.945
1635,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,2.557,32.346,14.233,32.346,14.233
1636,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,2.429,29.957,17.821,29.957,17.821
1637,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,1.878,33.830,19.417,33.830,19.417
1638,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,1.316,15.385,19.474,15.385,19.474
1639,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,1.029,28.663,19.465,28.663,19.465
1640,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,1.719,14.704,20.954,14.704,20.954
1641,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,1.061,31.139,19.985,31.139,19.985
1642,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,1.337,18.546,20.584,18.546,20.584
1643,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,1.867,41.568,25.900,41.568,25.900
1644,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,1.294,18.152,32.026,18.152,32.026
1645,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,1.082,33.624,35.861,33.624,35.861
1646,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,1.050,49.247,39.736,49.247,39.736
1647,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,3.066,19.679,40.883,19.679,40.883
1648,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,1.156,27.954,41.097,27.954,41.097
1649,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,1.082,49.386,41.986,49.386,41.986
1650,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,2.833,11.795,43.230,11.795,43.230
1651,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,2.366,31.628,41.867,31.628,41.867
1652,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,1.135,48.414,42.785,48.414,42.785
1653,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,2.790,31.521,43.545,31.521,43.545
1654,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,1.899,24.589,43.171,24.589,43.171
1655,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,1.496,5.265,44.788,5.265,44.788
1656,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,2.514,12.330,46.507,12.330,46.507
1657,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,1.814,9.209,47.062,9.209,47.062
1658,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,1.369,7.467,46.083,7.467,46.083
1659,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,1.305,4.818,46.499,4.818,46.499
1660,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,1.167,48.085,47.551,48.085,47.551
1661,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,1.804,1.812,48.113,1.812,48.113
1662,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,2.292,10.294,47.899,10.294,47.899
1663,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,1.878,11.237,48.238,11.237,48.238
1664,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,1.156,1.556,1.716,1.556,1.716
1665,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,1.040,36.589,3.341,36.589,3.341
1666,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,1.231,0.534,4.259,0.534,4.259
1667,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,1.591,34.914,5.074,34.914,5.074
1668,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,1.156,38.622,5.453,38.622,5.453
1669,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,1.135,16.833,5.937,16.833,5.937
1670,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,1.241,14.968,8.006,14.968,8.006
1671,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,1.485,1.970,9.250,1.970,9.250
1672,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,1.517,4.811,9.921,4.811,9.921
1673,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,2.557,32.304,14.215,32.304,14.215
1674,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,2.589,29.923,17.856,29.923,17.856
1675,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,1.825,33.950,19.568,33.950,19.568
1676,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,1.411,15.371,19.444,15.371,19.444
1677,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,2.132,30.618,19.843,30.618,19.843
1678,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,1.772,15.117,21.418,15.117,21.418
1679,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,1.485,18.611,20.635,18.611,20.635
1680,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,1.952,41.592,25.924,41.592,25.924
1681,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,1.400,18.202,32.136,18.202,32.136
1682,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,1.125,32.007,36.972,32.007,36.972
1683,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,1.072,30.813,39.257,30.813,39.257
1684,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,1.103,49.192,39.788,49.192,39.788
1685,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,1.560,20.072,39.669,20.072,39.669
1686,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,1.008,49.472,41.547,49.472,41.547
1687,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,1.199,27.999,41.014,27.999,41.014
1688,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,2.875,11.788,43.015,11.788,43.015
1689,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,2.345,31.456,42.063,31.456,42.063
1690,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,2.854,30.996,42.708,30.996,42.708
1691,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,1.602,19.296,42.202,19.296,42.202
1692,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,1.093,48.426,42.694,48.426,42.694
1693,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,1.910,24.438,43.138,24.438,43.138
1694,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,1.506,5.091,44.949,5.091,44.949
1695,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,1.793,9.623,46.810,9.623,46.810
1696,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,2.483,12.913,46.493,12.913,46.493
1697,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,2.758,6.172,46.245,6.172,46.245
1698,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,1.178,48.036,47.605,48.036,47.605
1699,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,1.782,1.753,48.174,1.753,48.174
1700,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:51/200 - Series 1,4.127,11.213,47.925,11.213,47.925
1701,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:52/200 - Series 1,1.114,1.662,1.406,1.662,1.406
1702,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:52/200 - Series 1,1.103,0.525,4.007,0.525,4.007
1703,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:52/200 - Series 1,1.602,35.195,5.266,35.195,5.266
1704,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:52/200 - Series 1,1.146,38.742,5.465,38.742,5.465
1705,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:52/200 - Series 1,1.252,16.932,5.793,16.932,5.793
1706,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:52/200 - Series 1,1.146,15.029,7.941,15.029,7.941
1707,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:52/200 - Series 1,1.443,1.877,9.240,1.877,9.240
1708,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:52/200 - Series 1,1.517,4.747,9.961,4.747,9.961
1709,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:52/200 - Series 1,2.461,32.400,14.225,32.400,14.225
1710,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:52/200 - Series 1,2.673,29.943,17.874,29.943,17.874
1711,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:52/200 - Series 1,1.390,15.414,19.524,15.414,19.524
1712,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:52/200 - Series 1,1.697,34.380,19.887,34.380,19.887
1713,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:52/200 - Series 1,2.175,31.175,19.961,31.175,19.961
1714,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:52/200 - Series 1,1.485,18.692,20.693,18.692,20.693
1715,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:52/200 - Series 1,1.740,15.380,22.157,15.380,22.157
1716,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:52/200 - Series 1,1.570,45.362,23.316,45.362,23.316
1717,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:52/200 - Series 1,1.963,41.665,25.913,41.665,25.913
1718,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:52/200 - Series 1,1.432,18.418,32.480,18.418,32.480
1719,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:52/200 - Series 1,1.114,49.202,39.630,49.202,39.630
1720,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:52/200 - Series 1,1.538,20.093,39.579,20.093,39.579
1721,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:52/200 - Series 1,1.220,28.135,40.932,28.135,40.932
1722,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:52/200 - Series 1,2.758,11.904,43.083,11.904,43.083
1723,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:52/200 - Series 1,1.623,19.307,42.141,19.307,42.141
1724,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:52/200 - Series 1,1.146,48.479,42.690,48.479,42.690
1725,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:52/200 - Series 1,1.931,24.715,43.272,24.715,43.272
1726,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:52/200 - Series 1,1.485,4.900,45.010,4.900,45.010
1727,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:52/200 - Series 1,1.676,9.804,46.550,9.804,46.550
1728,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:52/200 - Series 1,2.461,13.231,46.485,13.231,46.485
1729,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:52/200 - Series 1,2.652,6.280,46.238,6.280,46.238
1730,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:52/200 - Series 1,1.156,48.108,47.515,48.108,47.515
1731,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:52/200 - Series 1,1.804,1.856,48.120,1.856,48.120
1732,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:52/200 - Series 1,2.228,11.203,47.661,11.203,47.661
1733,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:52/200 - Series 1,1.857,11.952,48.210,11.952,48.210
1734,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:53/200 - Series 1,1.199,1.573,1.546,1.573,1.546
1735,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:53/200 - Series 1,1.188,0.544,4.131,0.544,4.131
1736,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:53/200 - Series 1,1.581,35.665,5.667,35.665,5.667
1737,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:53/200 - Series 1,1.241,16.849,5.828,16.849,5.828
1738,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:53/200 - Series 1,1.050,38.995,5.724,38.995,5.724
1739,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:53/200 - Series 1,1.125,15.055,7.909,15.055,7.909
1740,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:53/200 - Series 1,1.453,1.888,9.264,1.888,9.264
1741,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:53/200 - Series 1,1.464,4.742,9.952,4.742,9.952
1742,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:53/200 - Series 1,2.504,32.374,14.147,32.374,14.147
1743,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:53/200 - Series 1,2.705,30.020,17.881,30.020,17.881
1744,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:53/200 - Series 1,1.804,34.490,19.930,34.490,19.930
1745,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:53/200 - Series 1,1.432,15.444,19.541,15.444,19.541
1746,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:53/200 - Series 1,1.040,30.143,19.383,30.143,19.383
