,spot ID,Track ID,x (micron),y (micron),t (sec),Frame,Classification,squared displacement,vx,vy,speed,diff time autocorrelation,distance to nearest AC,smooth avg speed
1525,17405,7,57.62363543,42.59025771,472.1036917,141,After_Contact,167.495388313483,0.0,0.0,0.0,0.0,6.062859483112385,0.0
1526,17408,7,57.62363543,42.59025771,475.4519449,142,After_Contact,167.495388313483,0.0,0.0,0.0,0.0,6.062859483112385,0.0
1527,17411,7,57.62363543,42.59025771,478.800198,143,After_Contact,167.495388313483,0.0,0.0,0.0,0.0,6.062859483112385,0.0
1528,17414,7,57.59776043,42.59025771,482.1484511,144,After_Contact,167.70450039813548,-0.0077586206896549,0.0,0.0077586206896549,0.0,6.087261822370405,0.0
1529,17417,7,57.59776043,42.59025771,485.4967043,145,After_Contact,167.70450039813548,0.0,0.0,0.0,0.0,6.087261822370405,0.0
1530,17420,7,57.59776043,42.59025771,488.8449574,146,After_Contact,167.70450039813548,0.0,0.0,0.0,0.0,6.087261822370405,0.0
1531,17423,7,57.59776043,42.59025771,492.1932105,147,After_Contact,167.70450039813548,0.0,0.0,0.0,0.0,6.087261822370405,0.0
1532,17426,7,57.49426041,42.87488276,495.5414637,148,After_Contact,161.6340000727704,-0.0310344887556217,0.0853448425787092,0.0908123430328029,0.0,6.283721500149301,0.0
1533,17429,7,57.41663539,43.23713283,498.8897168,149,After_Contact,153.71206510098506,-0.0232758680659667,0.1086207106446782,0.1110865645124521,0.0099925721165281,6.496140841750913,0.23050224407244513
1534,17432,7,57.33901038,43.44413286,502.2379699,150,After_Contact,149.59431948088994,-0.0232758650674679,0.0620689745127445,0.0662896937065084,0.0072837420849923,6.653759547524964,0.19693627701888058
1535,17435,7,57.13201034,44.01338297,505.5862231,151,After_Contact,138.7160255295421,-0.0620689775112434,0.1706896881559216,0.1816246888835794,0.0120392430491656,7.099015558283626,0.2518154643765979
1536,17438,7,56.84738529,44.16863299,508.9344762,152,After_Contact,138.01682795184468,-0.0853448425787113,0.0465517301349316,0.0972152546329048,0.0132431674145687,7.423220673617671,0.3049485692819392
1537,17441,7,56.61451025,44.66025808,512.2827293,153,After_Contact,130.00897178265436,-0.0698275982008984,0.1474138200899548,0.163115688466866,0.0128217937470921,7.87162140466374,0.2889928015715355
1538,17444,7,57.08026033,43.96163296,515.6309825,154,After_Contact,140.3148294407896,0.1396551964017989,-0.2094827946026973,0.2517669857558391,-0.0406324459365153,7.1195164773691,0.46507094314824815
1539,17447,7,57.08026033,43.96163296,518.9792356,155,After_Contact,140.3148294407896,0.0,0.0,0.0,0.0,7.1195164773691,0.0
1540,17450,7,57.08026033,43.96163296,522.3274887,156,After_Contact,140.3148294407896,0.0,0.0,0.0,0.0,7.1195164773691,0.0
1541,17453,7,57.08026033,43.96163296,525.6757419,157,After_Contact,140.3148294407896,0.0,0.0,0.0,0.0,7.1195164773691,0.0
1542,17456,7,56.95088531,44.194508,529.023995,158,After_Contact,136.4789498782921,-0.0387931094452787,0.0698275982008984,0.0798799024219452,0.0,7.345600367841819,0.0
1543,17459,7,56.76976028,44.34975803,532.3722481,159,After_Contact,134.91786197872955,-0.0543103538230875,0.0465517331334325,0.0715309610596368,0.0053574632166676,7.579882633894484,0.17347533798356332
