Spot ID,Track_ID,X (micron),Y (micron),T (sec),Frame
10226,3,86.42,72.45,436.34,131
10228,3,86.63,71.62,439.68,132
10230,3,86.94,71.21,443.01,133
10232,3,86.94,71.21,446.34,134
10234,3,86.73,71.73,449.67,135
10236,3,86.63,71.1,453,136
10238,3,86.63,71.73,456.33,137
10240,3,86.63,71.73,459.66,138
10242,3,86.84,71.73,462.99,139
10244,3,86.73,71.42,466.32,140
10246,3,86.73,71.42,469.65,141
10248,3,86.73,71.42,472.98,142
10250,3,86.84,71.21,476.32,143
10252,3,86.94,70.59,479.65,144
10254,3,86.42,71.93,482.98,145
10256,3,86.32,72.35,486.31,146
10258,3,86.11,72.35,489.64,147
10260,3,86.01,72.55,492.97,148
10262,3,86.11,72.45,496.3,149
10264,3,86.73,71.42,499.63,150
10266,3,86.73,71.42,502.96,151
10268,3,86.53,71.1,506.29,152
10270,3,86.42,71.83,509.62,153
10272,3,86.42,71.1,512.95,154
10274,3,86.42,71.1,516.29,155
10276,3,86.42,71.1,519.62,156
10278,3,86.63,70.48,522.95,157
10280,3,87.04,69.66,526.28,158
10282,3,87.35,69.03,529.61,159
10284,3,87.56,68.83,532.94,160
10286,3,87.56,68.83,536.27,161
10288,3,87.46,69.14,539.6,162
10290,3,87.77,68.31,542.93,163
10292,3,87.77,68.31,546.26,164
10294,3,87.77,68.31,549.59,165
10296,3,87.77,68.31,552.93,166
10298,3,87.77,68.31,556.26,167
10300,3,87.77,68.31,559.59,168
10302,3,87.77,68.31,562.92,169
10304,3,88.08,67.79,566.25,170
10306,3,88.49,67.38,569.58,171
10308,3,88.49,67.38,572.91,172
10310,3,89.22,66.55,576.24,173
10312,3,89.84,66.14,579.57,174
10314,3,90.05,65.93,582.9,175
10316,3,90.05,65.93,586.23,176
10318,3,90.05,65.93,589.56,177
10320,3,90.05,65.93,592.9,178
10322,3,90.05,65.93,596.23,179
10324,3,89.94,66.14,599.56,180
10326,3,89.94,66.14,602.89,181
10328,3,90.05,65.93,606.22,182
10330,3,90.05,65.93,609.55,183
10332,3,89.53,66.34,612.88,184
10334,3,89.53,66.34,616.21,185
10336,3,89.53,66.34,619.54,186
10338,3,89.53,66.14,622.87,187
10340,3,90.56,65.93,626.2,188
10342,3,90.77,66.03,629.54,189
10344,3,90.98,65.72,632.87,190
10346,3,91.08,65.83,636.2,191
10348,3,91.6,65.72,639.53,192
10350,3,91.6,65.93,642.86,193
10352,3,92.01,65.62,646.19,194
10354,3,92.94,65.72,649.52,195
10356,3,94.6,66.14,652.85,196
10358,3,95.63,66.24,656.18,197
10360,3,95.63,66.24,659.51,198
10362,3,95.63,66.24,662.84,199
114409,5,79.18,130.82,0,0
114411,5,79.28,130.82,3.33,1
114413,5,79.28,130.82,6.66,2
114415,5,79.18,130.72,9.99,3
114417,5,79.52,130.93,13.32,4
114419,5,79.25,130.93,16.65,5
114421,5,79.25,130.93,19.99,6
114423,5,79.8,130.72,23.32,7
114514,5,80.14,130.86,26.65,8
114427,5,79.25,131.07,29.98,9
114429,5,79.25,130.79,33.31,10
114431,5,79.59,130.79,36.64,11
114433,5,79.38,131,39.97,12
114435,5,79.38,131,43.3,13
114437,5,79.38,131,46.63,14
114439,5,79.59,130.86,49.96,15
114441,5,79.59,130.86,53.29,16
114443,5,79.59,130.86,56.62,17
114445,5,79.94,130.86,59.96,18
114447,5,79.94,131,63.29,19
114449,5,79.94,131,66.62,20
114451,5,79.32,131,69.95,21
114453,5,79.32,131,73.28,22
114455,5,79.32,131,76.61,23
114457,5,78.42,130.86,79.94,24
114459,5,78.42,130.86,83.27,25
114461,5,78.28,130.65,86.6,26
114463,5,78.28,130.65,89.93,27
114465,5,78.56,130.51,93.26,28
114467,5,78.42,130.72,96.6,29
114469,5,78.42,130.72,99.93,30
114471,5,78.49,130.72,103.26,31
114473,5,78.49,130.72,106.59,32
114475,5,78.49,130.72,109.92,33
114477,5,78.49,130.72,113.25,34
114479,5,78.14,130.65,116.58,35
114481,5,78.14,130.65,119.91,36
114483,5,78.14,130.65,123.24,37
114485,5,78.14,130.65,126.57,38
114487,5,78,130.58,129.9,39
114489,5,78,130.58,133.23,40
114491,5,78,130.58,136.57,41
114493,5,77.73,130.44,139.9,42
114495,5,77.73,130.44,143.23,43
114562,5,77.59,130.51,146.56,44
114564,5,77.45,130.17,149.89,45
114566,5,77.38,130.31,153.22,46
114568,5,77.38,130.31,156.55,47
114570,5,76.97,130.17,159.88,48
114572,5,76.49,130.38,163.21,49
114574,5,76.49,130.38,166.54,50
114576,5,76.49,130.38,169.87,51
114578,5,76.49,130.38,173.21,52
114580,5,76.28,129.89,176.54,53
114582,5,76.28,129.89,179.87,54
114584,5,75.73,128.86,183.2,55
114586,5,75.45,129,186.53,56
114588,5,75.45,128.79,189.86,57
114590,5,75.45,128.79,193.19,58
114592,5,74.62,128.17,196.52,59
114594,5,74.21,127.27,199.85,60
114596,5,74.42,127.13,203.18,61
114598,5,74.28,126.37,206.51,62
114600,5,74.07,126.93,209.85,63
114602,5,74.07,126.72,213.18,64
114604,5,73.59,125.89,216.51,65
114606,5,73.38,125.41,219.84,66
114608,5,72.76,124.17,223.17,67
114618,5,71.59,122.85,226.5,68
114620,5,71.38,122.3,229.83,69
114622,5,71.38,121.89,233.16,70
114624,5,71.04,121.47,236.49,71
114626,5,71.04,121.47,239.82,72
114628,5,71.24,121.82,243.15,73
114630,5,71.24,121.82,246.48,74
114632,5,71.24,121.75,249.82,75
114634,5,71.24,121.75,253.15,76
114636,5,71.24,121.75,256.48,77
114638,5,71.17,121.2,259.81,78
114640,5,71.17,121.2,263.14,79
114642,5,70.55,119.89,266.47,80
114644,5,70.35,119.34,269.8,81
114646,5,70.48,118.78,273.13,82
114648,5,70.41,117.33,276.46,83
114650,5,70.9,116.58,279.79,84
114652,5,71.1,116.44,283.12,85
114654,5,71.52,116.09,286.46,86
114656,5,72,115.4,289.79,87
114658,5,72.69,114.64,293.12,88
114660,5,73.45,114.3,296.45,89
114662,5,74.62,113.95,299.78,90
114664,5,75.8,113.68,303.11,91
114666,5,76.69,113.33,306.44,92
114668,5,77.31,113.47,309.77,93
114670,5,77.8,113.68,313.1,94
114672,5,78.35,113.61,316.43,95
114674,5,79.18,113.95,319.76,96
114676,5,81.04,114.64,323.09,97
114678,5,81.66,115.13,326.43,98
114680,5,81.87,115.54,329.76,99
114682,5,82.35,116.3,333.09,100
114684,5,82.63,116.3,336.42,101
114686,5,83.18,116.85,339.75,102
114688,5,83.8,117.27,343.08,103
114690,5,84.28,117.06,346.41,104
114692,5,84.63,117.54,349.74,105
114694,5,85.04,117.82,353.07,106
114696,5,85.25,117.96,356.4,107
114698,5,85.73,118.51,359.73,108
114700,5,86.7,119.34,363.07,109
114702,5,87.39,119.75,366.4,110
114704,5,88.63,119.82,369.73,111
114706,5,88.7,120.16,373.06,112
114708,5,89.32,120.16,376.39,113
114710,5,90.36,120.3,379.72,114
114712,5,91.11,120.51,383.05,115
114714,5,91.6,120.51,386.38,116
114716,5,92.22,120.51,389.71,117
114718,5,92.36,120.37,393.04,118
114720,5,93.39,120.65,396.37,119
114722,5,94.22,120.65,399.7,120
114724,5,94.5,120.65,403.04,121
114726,5,95.32,120.3,406.37,122
114728,5,95.32,120.51,409.7,123
114730,5,95.94,120.3,413.03,124
114732,5,96.91,120.51,416.36,125
114734,5,97.26,120.3,419.69,126
114736,5,97.67,120.09,423.02,127
114738,5,98.22,120.23,426.35,128
114740,5,99.12,120.09,429.68,129
114742,5,99.12,120.09,433.01,130
114744,5,98.91,119.89,436.34,131
114746,5,98.91,119.89,439.68,132
114748,5,99.95,119.34,443.01,133
114750,5,100.71,118.71,446.34,134
114752,5,101.12,118.58,449.67,135
114754,5,101.12,118.23,453,136
114756,5,101.53,117.82,456.33,137
114758,5,101.67,117.61,459.66,138
114760,5,102.64,117.06,462.99,139
114762,5,102.78,116.64,466.32,140
114764,5,102.98,116.58,469.65,141
114766,5,102.98,116.58,472.98,142
114768,5,103.12,116.58,476.32,143
114770,5,103.12,116.58,479.65,144
114772,5,103.6,116.23,482.98,145
114774,5,104.43,115.95,486.31,146
114776,5,104.43,115.95,489.64,147
114778,5,104.43,115.95,492.97,148
114780,5,105.05,115.61,496.3,149
114782,5,105.05,115.61,499.63,150
114784,5,105.47,114.85,502.96,151
114786,5,106.09,114.78,506.29,152
114788,5,106.09,114.51,509.62,153
114790,5,106.43,114.51,512.95,154
114792,5,106.43,114.23,516.29,155
114794,5,106.43,114.23,519.62,156
114796,5,106.43,114.23,522.95,157
114798,5,106.43,114.23,526.28,158
114800,5,105.74,114.57,529.61,159
114802,5,105.12,114.51,532.94,160
114804,5,104.36,114.85,536.27,161
114806,5,104.85,114.78,539.6,162
114808,5,105.6,114.44,542.93,163
114810,5,106.09,114.16,546.26,164
114812,5,106.23,114.3,549.59,165
114814,5,106.43,114.23,552.93,166
114816,5,106.57,114.37,556.26,167
114818,5,106.57,114.37,559.59,168
114820,5,106.57,114.37,562.92,169
114822,5,106.57,114.37,566.25,170
114824,5,106.64,114.02,569.58,171
114826,5,106.64,114.02,572.91,172
114828,5,106.09,114.3,576.24,173
114830,5,106.09,114.3,579.57,174
114832,5,106.09,114.3,582.9,175
114834,5,106.09,114.3,586.23,176
114836,5,106.09,114.3,589.56,177
114838,5,106.09,114.3,592.9,178
114840,5,106.09,114.3,596.23,179
114842,5,106.64,113.95,599.56,180
114871,5,106.78,114.09,602.89,181
114873,5,107.05,113.82,606.22,182
114875,5,107.26,113.4,609.55,183
114877,5,107.67,113.47,612.88,184
114879,5,107.67,113.47,616.21,185
114881,5,107.67,113.47,619.54,186
114883,5,107.61,113.19,622.87,187
114885,5,108.23,112.99,626.2,188
114887,5,108.5,112.85,629.54,189
114889,5,108.78,111.95,632.87,190
114891,5,108.64,111.81,636.2,191
114893,5,109.05,111.33,639.53,192
114895,5,109.26,110.92,642.86,193
114897,5,109.68,110.92,646.19,194
114899,5,109.88,111.06,649.52,195
114901,5,110.16,110.64,652.85,196
114903,5,110.64,109.88,656.18,197
114905,5,110.64,109.88,659.51,198
114907,5,110.71,109.47,662.84,199
114919,6,139.69,137.07,0,0
114921,6,139.69,137.07,3.33,1
114923,6,140.79,137.9,6.66,2
114925,6,140.59,137.76,9.99,3
114927,6,140.59,137.76,13.32,4
114929,6,139.97,137.97,16.65,5
114931,6,139.55,137.76,19.99,6
114933,6,139.55,137.76,23.32,7
114935,6,139.41,138.17,26.65,8
114937,6,139.76,137.62,29.98,9
114939,6,139.48,137.48,33.31,10
114941,6,139.48,137.48,36.64,11
114943,6,139.48,137.48,39.97,12
114945,6,139.28,136.24,43.3,13
114947,6,139.28,134.86,46.63,14
114949,6,139.41,133.76,49.96,15
114951,6,139.83,132.51,53.29,16
114953,6,139.97,131.62,56.62,17
114955,6,140.38,130.79,59.96,18
114957,6,140.52,129.69,63.29,19
114959,6,140.86,128.79,66.62,20
114961,6,141.07,128.37,69.95,21
114963,6,141.07,128.37,73.28,22
114965,6,141.07,128.37,76.61,23
114967,6,141.07,128.37,79.94,24
114969,6,141.76,127.68,83.27,25
114971,6,142.11,127.2,86.6,26
114973,6,142.11,127.2,89.93,27
114975,6,141.76,127.68,93.26,28
114977,6,142.04,126.79,96.6,29
114979,6,142.66,125.82,99.93,30
114981,6,142.52,125.68,103.26,31
114983,6,142.52,125.27,106.59,32
114985,6,142.52,125.27,109.92,33
114987,6,142.17,125.89,113.25,34
114989,6,142.17,125.96,116.58,35
114991,6,141.97,126.03,119.91,36
114993,6,142.31,126.1,123.24,37
114995,6,142.31,126.1,126.57,38
114997,6,142.31,126.1,129.9,39
114999,6,142.31,126.1,133.23,40
115001,6,142.31,126.1,136.57,41
115003,6,142.52,125.48,139.9,42
115005,6,142.73,124.99,143.23,43
115007,6,142.73,124.99,146.56,44
115009,6,143.42,124.79,149.89,45
115011,6,143.42,124.79,153.22,46
115013,6,143.42,124.79,156.55,47
115015,6,143.42,124.79,159.88,48
115017,6,143.42,124.79,163.21,49
115019,6,143.42,124.79,166.54,50
115021,6,143.42,124.79,169.87,51
115023,6,143.49,124.65,173.21,52
115025,6,143.49,124.65,176.54,53
115027,6,143.76,124.44,179.87,54
115029,6,143.76,124.44,183.2,55
115031,6,143.69,124.72,186.53,56
115033,6,143.55,125.68,189.86,57
115035,6,143.55,125.68,193.19,58
115037,6,143.55,125.68,196.52,59
115039,6,143.55,125.68,199.85,60
115041,6,143.55,125.68,203.18,61
115043,6,143.35,125.89,206.51,62
115045,6,143.35,125.89,209.85,63
115047,6,143.35,125.82,213.18,64
115049,6,143.35,125.82,216.51,65
115051,6,143.35,125.82,219.84,66
115053,6,143.14,126.3,223.17,67
115055,6,143.28,126.37,226.5,68
115057,6,143.55,127.2,229.83,69
115059,6,144.45,126.93,233.16,70
115061,6,144.45,125.61,236.49,71
115063,6,144.45,125.61,239.82,72
115065,6,144.45,125.61,243.15,73
115067,6,144.31,125.2,246.48,74
115069,6,144.38,126.1,249.82,75
115071,6,144.52,125.2,253.15,76
115073,6,144.52,125.2,256.48,77
115075,6,144.52,124.37,259.81,78
115077,6,144.52,123.54,263.14,79
115079,6,144.52,122.58,266.47,80
115081,6,144.45,122.37,269.8,81
115083,6,144.8,121.34,273.13,82
115090,6,145,120.51,276.46,83
115092,6,145,120.51,279.79,84
115094,6,145.42,120.37,283.12,85
115096,6,145.42,120.16,286.46,86
115098,6,145.49,119.68,289.79,87
115100,6,145.35,119.68,293.12,88
115102,6,145.49,119.27,296.45,89
115104,6,145.49,118.92,299.78,90
115106,6,145.49,118.92,303.11,91
115108,6,145.28,118.65,306.44,92
115110,6,145.56,118.58,309.77,93
115112,6,145.28,118.71,313.1,94
115114,6,145.49,118.71,316.43,95
115116,6,145.76,117.68,319.76,96
115118,6,146.31,116.58,323.09,97
115120,6,146.87,115.54,326.43,98
115122,6,147.14,115.2,329.76,99
115124,6,147.83,114.23,333.09,100
115126,6,147.83,113.54,336.42,101
115128,6,148.11,113.19,339.75,102
115130,6,148.11,113.19,343.08,103
115132,6,148.11,113.19,346.41,104
115134,6,149.07,111.95,349.74,105
115136,6,150.23,110.49,353.07,106
115138,6,151.06,109.3,356.4,107
115140,6,151.32,108.78,359.73,108
115142,6,151.32,108.78,363.07,109
115144,6,151.68,108.47,366.4,110
115146,6,151.21,108.78,369.73,111
115148,6,150.95,109.19,373.06,112
115150,6,150.85,109.3,376.39,113
115152,6,150.59,110.02,379.72,114
115154,6,150.33,110.43,383.05,115
115156,6,150.59,109.81,386.38,116
115158,6,151.06,109.35,389.71,117
115160,6,150.9,109.5,393.04,118
115162,6,151.42,109.04,396.37,119
115164,6,152.4,107.74,399.7,120
115166,6,152.82,106.86,403.04,121
115168,6,153.59,105.47,406.37,122
115170,6,153.59,105.47,409.7,123
115172,6,153.59,105.47,413.03,124
115174,6,153.44,105.26,416.36,125
115176,6,153.54,104.69,419.69,126
115178,6,153.49,104.28,423.02,127
115180,6,154.06,104.43,426.35,128
115182,6,153.49,104.54,429.68,129
115184,6,153.49,104.54,433.01,130
115186,6,153.49,104.54,436.34,131
115188,6,153.8,104.28,439.68,132
115190,6,154.22,104.07,443.01,133
115192,6,154.84,103.81,446.34,134
115194,6,155.3,103.5,449.67,135
115196,6,154.94,103.6,453,136
115198,6,154.99,103.71,456.33,137
115200,6,155.25,103.81,459.66,138
115202,6,156.03,103.5,462.99,139
115204,6,156.34,103.66,466.32,140
115206,6,156.34,103.66,469.65,141
115208,6,157.01,103.34,472.98,142
115210,6,157.06,103.24,476.32,143
115216,6,157.22,103.34,479.65,144
115218,6,157.37,103.14,482.98,145
115220,6,157.63,103.14,486.31,146
115222,6,157.99,102.98,489.64,147
115224,6,157.99,102.98,492.97,148
115226,6,158.77,102.83,496.3,149
115228,6,158.77,102.83,499.63,150
115230,6,159.7,102.72,502.96,151
115232,6,159.7,102.72,506.29,152
115234,6,159.96,102.72,509.62,153
115236,6,160.32,102.93,512.95,154
115238,6,160.11,102.93,516.29,155
115240,6,160.11,102.93,519.62,156
115242,6,160.11,103.03,522.95,157
115244,6,161.1,103.03,526.28,158
115246,6,161.15,102.93,529.61,159
115248,6,161.62,102.93,532.94,160
115250,6,161.82,102.72,536.27,161
115252,6,161.82,102.72,539.6,162
115254,6,162.13,102.83,542.93,163
115256,6,162.13,102.83,546.26,164
115258,6,162.13,102.83,549.59,165
115260,6,162.29,102.78,552.93,166
115262,6,162.39,102.62,556.26,167
115264,6,162.7,102.36,559.59,168
115266,6,162.81,102.21,562.92,169
115268,6,162.81,102.21,566.25,170
115270,6,162.81,102.21,569.58,171
115272,6,162.75,102.15,572.91,172
115274,6,162.6,101.9,576.24,173
115276,6,162.44,101.43,579.57,174
115278,6,162.34,101.12,582.9,175
115280,6,162.24,100.96,586.23,176
115282,6,162.24,100.96,589.56,177
115284,6,162.24,100.96,592.9,178
115286,6,161.98,100.76,596.23,179
115288,6,161.62,100.81,599.56,180
115290,6,161.62,100.81,602.89,181
115292,6,161.46,100.96,606.22,182
115294,6,161.46,100.96,609.55,183
115296,6,161.25,100.86,612.88,184
115298,6,161.25,100.76,616.21,185
115300,6,161.25,99.88,619.54,186
115302,6,161.25,99.88,622.87,187
115304,6,161.05,99.77,626.2,188
115306,6,160.79,99.62,629.54,189
115308,6,160.79,99.98,632.87,190
115310,6,160.53,99.57,636.2,191
115312,6,160.53,99.57,639.53,192
115314,6,160.32,99.31,642.86,193
115316,6,160.37,99.05,646.19,194
115318,6,160.37,99.05,649.52,195
115320,6,160.37,99.05,652.85,196
115322,6,160.37,99.05,656.18,197
115324,6,160.01,98.95,659.51,198
115326,6,159.8,98.27,662.84,199
115334,7,80.73,157.73,0,0
115336,7,80.73,157.73,3.33,1
115338,7,80.73,157.73,6.66,2
115340,7,80.73,157.73,9.99,3
115342,7,80.73,157.73,13.32,4
115344,7,80.73,157.73,16.65,5
115346,7,80.73,157.73,19.99,6
115348,7,80.73,157.73,23.32,7
115350,7,80.73,157.73,26.65,8
115352,7,80.73,157.73,29.98,9
115354,7,80.73,157.73,33.31,10
115356,7,80.73,157.73,36.64,11
115358,7,80.73,157.73,39.97,12
115360,7,80.73,157.73,43.3,13
115362,7,80.73,157.73,46.63,14
115365,7,80.83,157.7,49.96,15
115367,7,80.83,157.7,53.29,16
115369,7,80.83,157.7,56.62,17
115371,7,80.83,157.7,59.96,18
115373,7,80.83,157.7,63.29,19
115375,7,80.83,157.7,66.62,20
115377,7,80.83,157.7,69.95,21
115379,7,80.9,158.25,73.28,22
115381,7,80.9,158.25,76.61,23
115383,7,80.9,158.25,79.94,24
115385,7,80.9,158.25,83.27,25
115387,7,80.9,157.98,86.6,26
115389,7,80.9,157.98,89.93,27
115391,7,80.9,157.98,93.26,28
115393,7,80.9,157.98,96.6,29
115395,7,80.9,157.98,99.93,30
115397,7,80.7,157.56,103.26,31
115399,7,80.7,157.56,106.59,32
115401,7,80.7,157.56,109.92,33
115403,7,80.7,157.56,113.25,34
115405,7,80.7,157.56,116.58,35
115407,7,80.7,157.56,119.91,36
115409,7,80.7,157.56,123.24,37
115411,7,80.7,157.56,126.57,38
115413,7,80.7,157.56,129.9,39
115415,7,80.7,157.56,133.23,40
115417,7,80.7,157.56,136.57,41
115419,7,80.7,157.56,139.9,42
115421,7,80.7,157.56,143.23,43
115423,7,80.7,157.56,146.56,44
115425,7,80.7,157.56,149.89,45
115427,7,80.7,157.56,153.22,46
115429,7,80.7,157.56,156.55,47
115431,7,80.7,157.56,159.88,48
115433,7,80.9,157.56,163.21,49
115435,7,80.9,157.56,166.54,50
115437,7,80.9,157.56,169.87,51
115439,7,80.9,157.56,173.21,52
115441,7,80.9,157.56,176.54,53
115443,7,80.9,157.56,179.87,54
115445,7,80.56,157.22,183.2,55
115447,7,80.14,156.32,186.53,56
115449,7,80.14,156.32,189.86,57
115451,7,79.94,155.7,193.19,58
115453,7,79.66,155.56,196.52,59
115455,7,79.87,156.25,199.85,60
115457,7,80.63,157.08,203.18,61
115459,7,80.63,157.77,206.51,62
115461,7,81.32,157.7,209.85,63
115463,7,81.04,157.84,213.18,64
115465,7,81.04,157.84,216.51,65
115467,7,81.04,157.84,219.84,66
115469,7,81.04,157.84,223.17,67
115471,7,81.04,157.84,226.5,68
115473,7,81.11,157.91,229.83,69
115475,7,81.11,157.91,233.16,70
115477,7,81.11,157.91,236.49,71
115479,7,81.11,157.91,239.82,72
115481,7,81.11,157.91,243.15,73
115483,7,81.11,157.91,246.48,74
115485,7,81.11,157.91,249.82,75
115487,7,81.11,157.7,253.15,76
115489,7,81.11,157.7,256.48,77
115491,7,81.18,158.04,259.81,78
115493,7,80.97,157.63,263.14,79
115495,7,80.97,157.63,266.47,80
115497,7,80.97,157.63,269.8,81
115499,7,80.83,157.49,273.13,82
115501,7,80.83,157.49,276.46,83
115503,7,80.83,157.35,279.79,84
115505,7,80.42,156.94,283.12,85
115507,7,80.01,156.25,286.46,86
115513,7,80.63,156.94,289.79,87
115515,7,80.63,156.94,293.12,88
115517,7,80.28,156.53,296.45,89
115519,7,80.28,156.53,299.78,90
115521,7,80.28,156.53,303.11,91
115523,7,80.28,156.53,306.44,92
115525,7,80.83,156.94,309.77,93
115527,7,81.11,157.35,313.1,94
115529,7,80.56,157.35,316.43,95
115531,7,80.28,156.66,319.76,96
115533,7,79.94,156.18,323.09,97
115535,7,80.49,156.04,326.43,98
115537,7,79.73,155.84,329.76,99
115539,7,79.25,155.22,333.09,100
115541,7,79.11,155.63,336.42,101
115543,7,79.38,156.04,339.75,102
115545,7,78.76,155.28,343.08,103
115547,7,78.28,155.08,346.41,104
115549,7,79.25,154.59,349.74,105
115551,7,79.25,154.25,353.07,106
115553,7,80.14,154.18,356.4,107
115555,7,80.9,154.04,359.73,108
115557,7,81.45,153.9,363.07,109
115559,7,81.45,153.9,366.4,110
115561,7,82.21,153.9,369.73,111
115563,7,82.9,153.77,373.06,112
115565,7,82.21,153.77,376.39,113
115567,7,81.73,153.77,379.72,114
115569,7,81.87,153.84,383.05,115
115571,7,80.97,154.32,386.38,116
115573,7,80.7,154.25,389.71,117
115579,7,80.63,154.46,393.04,118
115581,7,79.94,154.53,396.37,119
115583,7,79.94,154.39,399.7,120
115585,7,79.25,154.39,403.04,121
115587,7,79.52,154.18,406.37,122
115589,7,79.25,154.18,409.7,123
115591,7,78.9,154.11,413.03,124
115593,7,78.49,154.25,416.36,125
115595,7,77.52,153.7,419.69,126
115597,7,77.04,153.9,423.02,127
115599,7,76.14,153.9,426.35,128
115601,7,75.11,153.9,429.68,129
115603,7,74.42,154.59,433.01,130
115605,7,74.28,155.28,436.34,131
115607,7,73.93,155.63,439.68,132
115609,7,73.93,155.63,443.01,133
115611,7,73.45,156.25,446.34,134
115613,7,73.31,156.6,449.67,135
115615,7,72.83,157.08,453,136
115617,7,72.14,157.29,456.33,137
115619,7,72.14,157.49,459.66,138
115621,7,72.14,157.49,462.99,139
115623,7,71.59,157.91,466.32,140
115625,7,71.31,158.6,469.65,141
115627,7,71.31,158.6,472.98,142
115629,7,71.93,160.18,476.32,143
115631,7,72.21,160.74,479.65,144
115633,7,72.21,160.94,482.98,145
115635,7,72.21,160.94,486.31,146
115637,7,72.14,160.46,489.64,147
115639,7,72.14,160.46,492.97,148
115641,7,72.14,160.46,496.3,149
115643,7,72.14,160.67,499.63,150
115645,7,72.14,160.67,502.96,151
115647,7,71.86,160.46,506.29,152
115649,7,71.86,160.39,509.62,153
115651,7,72.07,160.46,512.95,154
115653,7,72.35,161.08,516.29,155
115655,7,72.69,161.43,519.62,156
115657,7,72.69,161.43,522.95,157
115659,7,73.45,162.32,526.28,158
115661,7,74,163.15,529.61,159
115663,7,74.62,163.91,532.94,160
115665,7,74.62,163.91,536.27,161
115667,7,74.83,163.98,539.6,162
115669,7,74.49,163.77,542.93,163
115671,7,74.49,163.77,546.26,164
115673,7,74.62,163.77,549.59,165
115675,7,74.83,164.19,552.93,166
115677,7,75.11,164.6,556.26,167
115679,7,74.69,164.6,559.59,168
115681,7,74.83,164.81,562.92,169
115683,7,74.9,164.94,566.25,170
115685,7,75.24,165.57,569.58,171
115687,7,75.31,165.91,572.91,172
115689,7,74.69,165.77,576.24,173
115691,7,74.35,165.15,579.57,174
115693,7,74.14,164.53,582.9,175
115695,7,73.93,163.84,586.23,176
115697,7,74.55,163.5,589.56,177
115699,7,74.62,164.05,592.9,178
115701,7,74.9,164.53,596.23,179
115703,7,74.9,164.53,599.56,180
115705,7,74.9,164.53,602.89,181
115707,7,74.9,164.53,606.22,182
115709,7,74.9,164.53,609.55,183
115711,7,74.42,163.77,612.88,184
115713,7,74.9,164.05,616.21,185
115715,7,75.11,164.46,619.54,186
115717,7,74.9,164.6,622.87,187
115719,7,74.28,164.67,626.2,188
115721,7,74.55,165.15,629.54,189
115723,7,74.83,165.57,632.87,190
115725,7,74.83,165.77,636.2,191
115727,7,75.24,166.6,639.53,192
115729,7,75.24,166.6,642.86,193
115731,7,75.24,166.6,646.19,194
115733,7,75.24,167.5,649.52,195
115735,7,75.38,167.84,652.85,196
115737,7,75.52,168.53,656.18,197
115739,7,75.52,168.81,659.51,198
115741,7,75.52,169.08,662.84,199
117744,8,123.89,81.87,0,0
117987,8,123.79,81.56,3.33,1
117989,8,123.79,81.56,6.66,2
117991,8,123.79,81.56,9.99,3
117993,8,123.79,81.56,13.32,4
117995,8,123.79,81.56,16.65,5
117997,8,123.79,81.56,19.99,6
117999,8,123.79,81.56,23.32,7
118001,8,123.89,82.01,26.65,8
118003,8,123.89,82.01,29.98,9
118005,8,123.89,82.01,33.31,10
118007,8,123.89,82.01,36.64,11
118009,8,123.89,82.01,39.97,12
118011,8,123.89,82.01,43.3,13
118013,8,123.89,82.01,46.63,14
118015,8,123.89,82.01,49.96,15
118017,8,123.89,82.01,53.29,16
118019,8,123.89,82.01,56.62,17
118021,8,123.89,82.01,59.96,18
118023,8,123.89,82.01,63.29,19
118025,8,123.89,82.01,66.62,20
118027,8,123.89,82.01,69.95,21
118029,8,123.89,82.01,73.28,22
118031,8,123.89,82.14,76.61,23
118033,8,123.89,82.14,79.94,24
118035,8,123.89,82.14,83.27,25
118037,8,123.89,82.14,86.6,26
118039,8,123.89,82.14,89.93,27
118041,8,123.89,82.14,93.26,28
118043,8,123.89,82.14,96.6,29
118045,8,123.89,82.14,99.93,30
118047,8,123.89,82.14,103.26,31
118049,8,123.89,82.14,106.59,32
118051,8,123.89,82.14,109.92,33
118053,8,123.89,82.14,113.25,34
118055,8,123.89,82.14,116.58,35
118057,8,123.89,82.14,119.91,36
118059,8,123.89,82.14,123.24,37
118061,8,123.89,82.14,126.57,38
118063,8,123.89,82.14,129.9,39
118065,8,123.89,82.14,133.23,40
118067,8,123.89,82.14,136.57,41
118069,8,123.89,82.14,139.9,42
118071,8,123.89,82.14,143.23,43
118073,8,123.89,82.14,146.56,44
118075,8,123.89,82.14,149.89,45
118077,8,123.89,82.14,153.22,46
118079,8,123.89,82.14,156.55,47
118081,8,123.89,82.14,159.88,48
118083,8,123.89,82.14,163.21,49
118085,8,123.82,82.35,166.54,50
118087,8,123.82,81.8,169.87,51
118089,8,123.82,81.8,173.21,52
118091,8,123.82,81.8,176.54,53
118093,8,123.96,82.14,179.87,54
118095,8,123.96,82.14,183.2,55
118097,8,123.68,81.94,186.53,56
