,Track ID,x (micron),y (micron),t (sec),Frame,Group,Classification,Together,squared displacement,dt,vx,vy,speed,diff time autocorrelation
35,21,12.72050113,84.2282575,116.7096985,35,A,P,Y,56.74290960345551,1.0,0.27023990404797615,-0.15442280059970132,0.311249107765652,0.06080832426335599
36,21,13.4672512,83.97075747,120.0442613,36,A,P,Y,66.03175394322062,1.0,0.22391306446776588,-0.07721140329835166,0.2368515595022473,0.07243344619242183
37,21,14.05950125,83.66175745,123.3788241,37,A,P,Y,75.7913724875207,1.0,0.17758622188905562,-0.09265367916041954,0.20030369558944955,0.04691779573916232
38,21,14.5745013,83.45575743,126.7133869,38,A,P,Y,84.06639402737062,1.0,0.1544228035982007,-0.06176912143927751,0.16631844947121374,0.033146498624375936
39,21,14.78050132,83.58450744,130.0479497,39,A,P,Y,84.41582806890078,1.0,0.06176912143928071,0.03860570014992213,0.0728410903779337,0.00715392072764258
40,21,14.98650133,83.30125741,133.3825126,40,A,P,Y,90.97285427676069,1.0,0.06176911844077918,-0.0849325427286329,0.10501885929347196,0.000536543900613752
41,21,15.06375134,82.68325736,136.7170754,41,A,P,Y,101.64086869686585,1.0,0.023163421289355383,-0.1853073613193422,0.18674946384117252,0.017169409496301104
42,21,15.32125136,81.73050727,140.0516382,42,A,P,Y,121.27746818735095,1.0,0.07721140029985013,-0.28568218590704497,0.29593227549709933,0.05472749223986276
43,21,15.83625141,81.37000724,143.386201,43,A,P,Y,134.56789531819598,1.0,0.1544228035982007,-0.10809596101948941,0.1884970531861319,0.04280429133581627
44,21,16.19675144,80.70050718,146.7207638,44,A,P,Y,152.6748092740712,1.0,0.10809596101949048,-0.20074964317841207,0.22800253512842128,0.03839270696196158
45,21,16.35125146,80.39150715,150.0553266,45,A,P,Y,161.25218744370144,1.0,0.04632684257871077,-0.09265368215892267,0.10358996650699002,0.023607938202114123
46,21,16.91775151,80.03100712,153.3898894,46,A,P,Y,177.3593045184765,1.0,0.16986508245877013,-0.10809596101948941,0.20134270045733407,0.017884801749650237
47,21,17.17525153,80.10825713,156.7244523,47,A,P,Y,179.71781813894654,1.0,0.07721140029985066,0.023163421289355383,0.08061106885590799,0.010611648593919071
48,21,17.53575156,80.10825713,160.0590151,48,A,P,Y,185.58459614989158,1.0,0.10809596101949048,0.0,0.10809596101949048,0.008346240517072933
49,21,18.05075161,79.95375712,163.3935779,49,A,P,Y,197.7743393108315,1.0,0.15442280359820018,-0.04632683958020764,0.16122213972224347,0.01669248135827148
50,21,18.74600167,79.85075711,166.7281407,50,A,P,Y,212.80397966088162,1.0,0.20847078260869545,-0.030884560719640887,0.2107461109779422,0.033623426808709646
51,21,19.23525171,79.56750708,170.0627035,51,A,P,Y,228.70422127891692,1.0,0.1467016611694158,-0.08493254272863716,0.16951375815613862,0.03320611438695987
52,21,19.38975173,79.56750708,173.3972663,52,A,P,Y,231.82326796077695,1.0,0.04632684257871077,0.0,0.04632684257871077,0.006796224763030892
53,21,19.64725175,79.46450707,176.7318291,53,A,P,Y,239.472358283297,1.0,0.07721140029984959,-0.030884560719640887,0.08315922334358829,0.0035769603869729534
54,21,19.77600176,79.46450707,180.066392,54,A,P,Y,242.17433842142208,1.0,0.03860570014992533,0.0,0.03860570014992533,0.002980800168131848
55,21,19.90475177,79.43875707,183.4009548,55,A,P,Y,245.4989343047272,1.0,0.03860570014992533,-0.007721139430285505,0.039370243562465476,0.0014904000840659445
56,21,20.03350178,79.56750708,186.7355176,56,A,P,Y,245.33316865140208,1.0,0.03860570014992533,0.03860570014992639,0.054596704736934176,0.0011923200904045688
57,21,20.2137518,79.56750708,190.0700804,57,A,P,FALSE,249.2644669997921,1.0,0.05404798200899521,0.0,0.05404798200899521,0.002086560187147828
58,21,20.70300184,79.61900709,193.4046432,58,A,P,FALSE,259.09834848538213,1.0,0.14670166116941474,0.015442281859069878,0.14751217393449506,0.007928928743574239
59,21,21.3467519,79.59325708,196.739206,59,A,P,FALSE,274.88056515660725,1.0,0.19302850374812658,-0.007721142428784373,0.19318286492245137,0.028198370095237457
60,21,21.91325195,79.8250071,200.0737688,60,A,P,FALSE,283.75698442618744,1.0,0.16986508245877013,0.06949026086956302,0.18352940525824382,0.03225225850448127
61,21,22.04200196,79.64475709,203.4083317,61,A,P,FALSE,291.06658655558243,1.0,0.03860570014992533,-0.054047979010493144,0.06641975699432098,0.002801952278433786
62,21,22.37675199,78.97525703,206.7428945,62,A,P,FALSE,315.2796441904777,1.0,0.10037482158920498,-0.20074964317841207,0.22444492430287769,0.014725152765745902
63,21,22.84025203,78.07400695,210.0774573,63,A,P,FALSE,349.9942875147178,1.0,0.1389805217391303,-0.2702399040479751,0.3038835157798785,0.06820070938413915
64,21,23.20075206,76.78650683,213.4120201,64,A,P,FALSE,394.6237062982034,1.0,0.10809596101949048,-0.38605700749625316,0.4009049136961148,0.11935124172321733
65,21,23.48400209,76.3487568,216.7465829,65,A,P,FALSE,415.17069058264826,1.0,0.0849325427286361,-0.13125937931034168,0.1563411701097563,0.05985446801044697
66,21,24.05050214,76.01400677,220.0811457,66,A,P,FALSE,441.5068746989237,1.0,0.16986508245877013,-0.10037482158920817,0.19730496964797958,0.027602210154218536
67,21,24.33375217,75.47325672,223.4157085,67,A,P,FALSE,466.378353698624,1.0,0.0849325427286361,-0.1621439430284857,0.18304151189054468,0.030702242727287776
68,21,24.6685022,75.3187567,226.7502714,68,A,P,FALSE,481.4000375134291,1.0,0.10037482158920498,-0.04632684257871077,0.110549903448069,0.016036705747276482
69,21,25.62125228,75.2415067,230.0848342,69,A,P,FALSE,514.1606349822141,1.0,0.28568218290854613,-0.023163418290852254,0.28661970200652465,0.029748386173405087
70,21,26.54825236,75.13850669,233.419397,70,A,P,FALSE,548.6664135633343,1.0,0.2779610434782606,-0.030884560719640887,0.27967158915837104,0.08012390966308505
71,21,26.9860024,75.08700668,236.7539598,71,A,P,FALSE,565.6560672309145,1.0,0.13125938230884587,-0.015442281859069878,0.13216463034077885,0.036961922964604994
72,21,27.62975246,75.11275669,240.0885226,72,A,P,FALSE,588.1325637112047,1.0,0.19302850374812552,0.007721142428784373,0.19318286492245032,0.025217570112320384
73,21,28.1190025,75.08700668,243.4230854,73,A,P,FALSE,607.2009185912948,1.0,0.1467016611694158,-0.007721142428784373,0.14690470867290692,0.028257986112491244
