frame,Area,X,Y,x,y,particle
121,1.369,57.021,21.701,57.021,21.701,33
121,1.029,38.006,22.427,38.006,22.427,63
121,1.199,56.694,24.812,56.694,24.812,21
121,1.432,17.894,20.317,17.894,20.317,22
122,1.867,10.764,30.635,10.764,30.635,50
122,1.167,21.061,34.731,21.061,34.731,24
122,2.727,10.34,38.602,10.34,38.602,92
122,1.517,20.162,39.394,20.162,39.394,60
122,1.262,49.623,40.141,49.623,40.141,5
122,1.666,18.29,43.857,18.29,43.857,12
122,1.103,48.265,47.281,48.265,47.281,41
122,1.75,40.606,46.946,40.606,46.946,84
122,1.422,9.176,48.363,9.176,48.363,13
122,1.846,21.86,48.487,21.86,48.487,71
122,1.846,20.038,31.913,20.038,31.913,90
122,2.122,28.379,45.814,28.379,45.814,70
122,2.292,52.394,27.541,52.394,27.541,11
122,1.453,1.82,9.223,1.82,9.223,0
122,1.103,37.527,4.452,37.527,4.452,65
122,1.231,16.936,6.003,16.936,6.003,54
122,1.114,39.76,6.488,39.76,6.488,61
122,1.188,14.951,8.079,14.951,8.079,83
122,1.411,42.209,10.297,42.209,10.297,58
122,1.549,4.806,10.04,4.806,10.04,16
122,2.599,30.105,17.916,30.105,17.916,20
122,1.178,14.748,19.305,14.748,19.305,19
122,1.358,17.879,20.376,17.879,20.376,22
122,1.04,35.717,20.951,35.717,20.951,56
122,1.973,49.596,21.989,49.596,21.989,17
122,1.39,56.993,21.679,56.993,21.679,33
122,1.262,56.857,25.132,56.857,25.132,21
123,1.528,20.116,39.46,20.116,39.46,60
123,2.758,9.989,39.166,9.989,39.166,92
123,1.75,20.517,32.804,20.517,32.804,90
123,1.857,21.922,48.587,21.922,48.587,71
123,1.316,49.63,40.098,49.63,40.098,5
123,1.273,21.148,34.794,21.148,34.794,24
123,1.697,18.16,43.757,18.16,43.757,12
123,1.39,9.449,48.046,9.449,48.046,13
123,1.018,29.409,44.594,29.409,44.594,44
123,2.249,28.538,46.146,28.538,46.146,70
123,1.093,48.264,47.276,48.264,47.276,41
123,1.708,40.66,46.943,40.66,46.943,84
123,2.398,52.593,27.724,52.593,27.724,11
123,1.825,10.58,30.654,10.58,30.654,50
123,1.209,57.067,25.742,57.067,25.742,21
123,1.072,37.365,4.362,37.365,4.362,65
123,1.22,16.923,5.978,16.923,5.978,54
123,1.093,39.481,6.432,39.481,6.432,61
123,1.188,14.932,8.107,14.932,8.107,83
123,1.464,1.839,9.216,1.839,9.216,0
123,1.464,42.385,10.413,42.385,10.413,58
123,1.549,4.678,10.034,4.678,10.034,16
123,1.231,14.827,19.306,14.827,19.306,19
123,1.899,49.836,21.525,49.836,21.525,17
123,1.422,17.921,20.424,17.921,20.424,22
123,1.018,35.724,20.969,35.724,20.969,56
123,1.464,56.998,21.688,56.998,21.688,33
123,2.536,30.177,17.899,30.177,17.899,20
124,1.209,49.612,40.205,49.612,40.205,5
124,1.178,21.283,34.837,21.283,34.837,24
124,2.737,9.997,39.175,9.997,39.175,92
124,1.655,18.214,43.766,18.214,43.766,12
124,1.517,20.125,39.486,20.125,39.486,60
124,1.082,48.285,47.205,48.285,47.205,41
124,2.238,28.605,46.224,28.605,46.224,70
124,1.284,9.5,47.612,9.5,47.612,13
124,1.687,40.616,46.953,40.616,46.953,84
124,1.835,21.016,33.446,21.016,33.446,90
124,1.018,29.461,44.71,29.461,44.71,44
124,1.804,21.893,48.56,21.893,48.56,71
124,1.899,10.283,30.678,10.283,30.678,50
124,2.313,52.823,28.209,52.823,28.209,11
124,1.093,37.193,4.154,37.193,4.154,65
124,2.408,15.979,6.962,15.979,6.962,54
124,1.167,39.295,6.32,39.295,6.32,61
124,1.506,1.82,9.224,1.82,9.224,0
124,2.567,30.142,17.921,30.142,17.921,20
124,1.528,4.774,10.073,4.774,10.073,16
124,1.888,50.004,21.175,50.004,21.175,17
124,1.316,17.869,20.387,17.869,20.387,22
124,1.135,35.718,20.96,35.718,20.96,56
124,1.04,38.021,22.442,38.021,22.442,63
124,1.284,57.254,26.063,57.254,26.063,21
124,1.22,14.759,19.265,14.759,19.265,19
125,1.241,49.589,40.297,49.589,40.297,5
125,1.57,20.156,39.423,20.156,39.423,60
125,2.758,9.945,39.233,9.945,39.233,92
125,1.867,9.938,30.726,9.938,30.726,50
125,1.188,21.301,34.836,21.301,34.836,24
125,1.899,21.253,33.718,21.253,33.718,90
125,1.623,18.35,43.914,18.35,43.914,12
125,1.772,21.831,48.476,21.831,48.476,71
125,2.207,28.715,46.497,28.715,46.497,70
125,1.252,9.498,47.235,9.498,47.235,13
125,1.697,40.608,46.961,40.608,46.961,84
125,1.04,29.742,45.133,29.742,45.133,44
125,2.238,53.653,28.794,53.653,28.794,11
125,1.082,48.267,47.265,48.267,47.265,41
125,1.22,16.914,5.935,16.914,5.935,54
125,1.093,39.186,6.204,39.186,6.204,61
125,1.188,14.949,8.05,14.949,8.05,83
125,1.294,57.545,26.569,57.545,26.569,21
125,1.411,1.838,9.209,1.838,9.209,0
125,1.517,42.428,10.371,42.428,10.371,58
125,1.56,4.727,10.022,4.727,10.022,16
125,2.483,30.124,17.921,30.124,17.921,20
125,1.082,37.032,4.059,37.032,4.059,65
125,1.167,14.706,19.258,14.706,19.258,19
125,1.835,50.271,20.659,50.271,20.659,17
125,1.337,17.916,20.383,17.916,20.383,22
125,1.093,35.706,20.955,35.706,20.955,56
125,1.018,37.984,22.433,37.984,22.433,63
126,1.56,20.121,39.455,20.121,39.455,60
126,1.835,9.82,30.795,9.82,30.795,50
126,1.231,21.318,34.875,21.318,34.875,24
126,1.835,21.377,33.84,21.377,33.84,90
126,1.178,49.498,40.419,49.498,40.419,5
126,2.801,9.936,39.241,9.936,39.241,92
126,1.613,18.242,43.756,18.242,43.756,12
126,1.018,29.996,45.508,29.996,45.508,44
126,1.284,9.536,46.623,9.536,46.623,13
126,1.061,48.242,47.33,48.242,47.33,41
126,1.666,40.643,46.948,40.643,46.948,84
126,1.814,21.838,48.5,21.838,48.5,71
126,2.217,53.801,29.02,53.801,29.02,11
126,1.369,57.513,26.608,57.513,26.608,21
126,1.072,36.869,3.826,36.869,3.826,65
126,1.22,16.926,5.92,16.926,5.92,54
126,1.114,38.954,6.012,38.954,6.012,61
126,1.125,14.912,8.086,14.912,8.086,83
126,1.39,1.773,9.175,1.773,9.175,0
126,1.549,4.613,10.029,4.613,10.029,16
126,2.525,30.121,17.933,30.121,17.933,20
126,1.581,42.593,10.503,42.593,10.503,58
126,1.888,50.379,20.337,50.379,20.337,17
126,1.04,38.202,22.549,38.202,22.549,63
126,1.061,35.974,21.163,35.974,21.163,56
126,1.337,18.006,20.442,18.006,20.442,22
126,1.262,14.786,19.291,14.786,19.291,19
127,1.814,21.598,34.045,21.598,34.045,90
127,1.178,21.373,34.913,21.373,34.913,24
127,2.684,9.87,39.347,9.87,39.347,92
127,1.517,20.131,39.439,20.131,39.439,60
127,1.231,49.409,40.634,49.409,40.634,5
127,1.591,18.188,43.627,18.188,43.627,12
127,1.072,29.981,45.486,29.981,45.486,44
127,1.814,21.88,48.537,21.88,48.537,71
127,2.143,28.905,46.827,28.905,46.827,70
127,1.093,48.195,47.35,48.195,47.35,41
127,1.804,40.606,46.958,40.606,46.958,84
127,1.878,9.751,30.846,9.751,30.846,50
127,1.379,9.535,46.249,9.535,46.249,13
127,2.27,53.988,29.304,53.988,29.304,11
127,1.305,57.551,26.659,57.551,26.659,21
127,1.156,36.276,3.16,36.276,3.16,65
127,1.231,16.894,5.951,16.894,5.951,54
127,1.135,14.964,8.02,14.964,8.02,83
127,1.453,1.779,9.182,1.779,9.182,0
127,1.411,42.539,10.444,42.539,10.444,58
127,1.581,4.622,10.023,4.622,10.023,16
127,2.589,30.112,17.922,30.112,17.922,20
127,1.156,38.392,5.434,38.392,5.434,61
127,1.103,14.885,19.326,14.885,19.326,19
127,1.878,50.387,19.768,50.387,19.768,17
127,1.072,38.311,22.619,38.311,22.619,63
127,1.093,35.978,21.184,35.978,21.184,56
127,1.347,18.021,20.433,18.021,20.433,22
128,2.811,9.809,39.435,9.809,39.435,92
128,1.04,29.788,45.174,29.788,45.174,44
128,1.528,20.114,39.488,20.114,39.488,60
128,1.273,49.068,41.238,49.068,41.238,5
128,1.496,18.152,43.561,18.152,43.561,12
128,1.379,9.548,45.825,9.548,45.825,13
128,1.178,48.275,47.237,48.275,47.237,41
128,1.666,40.584,46.948,40.584,46.948,84
128,1.804,21.846,48.541,21.846,48.541,71
128,2.355,21.82,34.432,21.82,34.432,90
128,2.196,29.185,47.402,29.185,47.402,70
128,1.878,9.517,30.866,9.517,30.866,50
128,1.475,1.739,9.186,1.739,9.186,0
128,2.249,54.222,29.623,54.222,29.623,11
128,1.135,36.032,3.086,36.032,3.086,65
128,1.04,38.157,5.09,38.157,5.09,61
128,1.156,16.898,5.917,16.898,5.917,54
128,1.114,14.919,8.054,14.919,8.054,83
128,1.432,42.359,10.358,42.359,10.358,58
128,1.602,4.588,10.033,4.588,10.033,16
128,2.557,30.115,17.923,30.115,17.923,20
128,1.231,14.867,19.328,14.867,19.328,19
128,1.284,18.0,20.443,18.0,20.443,22
128,1.04,38.29,22.605,38.29,22.605,63
128,1.135,57.495,26.638,57.495,26.638,21
128,1.952,50.199,19.144,50.199,19.144,17
129,1.517,20.108,39.516,20.108,39.516,60
129,1.22,49.062,41.461,49.062,41.461,5
129,1.135,21.412,34.918,21.412,34.918,24
129,1.857,22.054,34.411,22.054,34.411,90
129,1.57,18.14,43.543,18.14,43.543,12
129,2.79,9.859,39.331,9.859,39.331,92
129,1.432,9.579,45.526,9.579,45.526,13
129,1.114,48.226,47.319,48.226,47.319,41
129,2.207,29.334,47.809,29.334,47.809,70
129,1.835,21.851,48.574,21.851,48.574,71
129,1.114,29.726,45.043,29.726,45.043,44
129,1.878,9.49,30.876,9.49,30.876,50
129,1.666,40.508,46.957,40.508,46.957,84
129,1.294,57.466,26.563,57.466,26.563,21
129,1.082,35.683,2.89,35.683,2.89,65
129,1.114,38.041,4.847,38.041,4.847,61
129,1.273,16.913,5.934,16.913,5.934,54
129,1.252,14.938,8.009,14.938,8.009,83
129,1.475,1.728,9.177,1.728,9.177,0
129,1.613,4.679,10.04,4.679,10.04,16
129,1.952,50.441,18.691,50.441,18.691,17
129,2.048,54.334,29.838,54.334,29.838,11
129,1.284,14.895,19.337,14.895,19.337,19
129,1.379,17.984,20.474,17.984,20.474,22
129,1.05,36.048,21.232,36.048,21.232,56
129,1.029,38.351,22.628,38.351,22.628,63
129,2.557,30.149,17.906,30.149,17.906,20
130,1.178,48.858,41.828,48.858,41.828,5
130,1.57,20.116,39.467,20.116,39.467,60
130,1.252,21.453,34.974,21.453,34.974,24
130,1.814,22.201,34.523,22.201,34.523,90
130,1.581,18.287,43.779,18.287,43.779,12
130,2.673,9.825,39.404,9.825,39.404,92
130,2.069,29.311,47.963,29.311,47.963,70
130,1.135,48.283,47.21,48.283,47.21,41
130,1.644,40.538,46.941,40.538,46.941,84
130,1.846,21.725,48.467,21.725,48.467,71
130,1.846,9.446,30.908,9.446,30.908,50
130,1.316,9.55,45.249,9.55,45.249,13
130,2.143,54.331,29.995,54.331,29.995,11
130,1.05,35.37,2.676,35.37,2.676,65
130,1.178,57.516,26.64,57.516,26.64,21
130,1.103,37.714,4.608,37.714,4.608,61
130,1.199,16.885,5.932,16.885,5.932,54
130,1.231,14.876,8.081,14.876,8.081,83
130,1.453,1.803,9.229,1.803,9.229,0
130,1.591,42.303,10.406,42.303,10.406,58
130,2.652,30.078,17.927,30.078,17.927,20
130,1.57,4.739,10.033,4.739,10.033,16
130,1.316,14.794,19.31,14.794,19.31,19
130,1.973,50.499,18.685,50.499,18.685,17
130,1.082,36.09,21.27,36.09,21.27,56
130,1.04,38.37,22.66,38.37,22.66,63
130,1.475,17.969,20.443,17.969,20.443,22
131,1.167,48.874,41.779,48.874,41.779,5
131,1.782,22.38,34.653,22.38,34.653,90
131,1.209,21.49,34.989,21.49,34.989,24
131,2.748,9.762,39.499,9.762,39.499,92
131,1.453,20.132,39.453,20.132,39.453,60
131,1.581,18.359,43.915,18.359,43.915,12
131,1.857,9.386,30.878,9.386,30.878,50
131,1.135,48.254,47.283,48.254,47.283,41
131,1.804,21.568,48.295,21.568,48.295,71
131,1.634,40.641,46.918,40.641,46.918,84
131,2.048,29.371,48.433,29.371,48.433,70
131,1.337,9.39,44.475,9.39,44.475,13
131,2.037,54.309,29.918,54.309,29.918,11
131,1.146,57.558,26.698,57.558,26.698,21
131,1.188,35.37,2.581,35.37,2.581,65
131,1.082,37.716,4.643,37.716,4.643,61
131,2.472,15.841,7.05,15.841,7.05,83
131,1.475,1.863,9.204,1.863,9.204,0
131,1.984,50.462,18.59,50.462,18.59,17
131,1.528,4.7,10.04,4.7,10.04,16
131,1.262,28.876,18.481,28.876,18.481,20
131,1.178,14.788,19.293,14.788,19.293,19
131,1.347,17.999,20.427,17.999,20.427,22
131,1.029,36.074,21.24,36.074,21.24,56
131,1.103,38.404,22.691,38.404,22.691,63
132,2.684,9.823,39.383,9.823,39.383,92
132,1.093,21.765,35.172,21.765,35.172,24
132,1.867,9.338,30.87,9.338,30.87,50
132,1.475,20.125,39.475,20.125,39.475,60
132,1.814,22.728,34.782,22.728,34.782,90
132,1.22,48.89,41.772,48.89,41.772,5
132,1.294,30.552,48.99,30.552,48.99,70
132,1.262,9.345,44.236,9.345,44.236,13
132,1.719,40.476,46.944,40.476,46.944,84
132,2.228,54.335,30.101,54.335,30.101,11
132,1.634,18.18,43.635,18.18,43.635,12
132,1.22,57.516,26.614,57.516,26.614,21
132,1.867,21.498,48.223,21.498,48.223,71
132,1.125,38.581,22.82,38.581,22.82,63
132,1.167,35.355,2.539,35.355,2.539,65
132,1.156,37.636,4.551,37.636,4.551,61
132,1.156,16.854,5.971,16.854,5.971,54
132,1.135,14.842,8.13,14.842,8.13,83
132,1.549,4.776,10.035,4.776,10.035,16
132,1.92,50.433,18.559,50.433,18.559,17
132,1.475,1.785,9.219,1.785,9.219,0
132,2.419,30.116,17.911,30.116,17.911,20
132,1.082,36.219,21.335,36.219,21.335,56
132,1.231,17.979,20.407,17.979,20.407,22
132,1.252,14.874,19.328,14.874,19.328,19
133,1.231,9.35,43.995,9.35,43.995,13
133,1.846,23.023,34.876,23.023,34.876,90
133,1.135,21.766,35.169,21.766,35.169,24
133,2.631,9.896,39.329,9.896,39.329,92
133,1.496,20.15,39.433,20.15,39.433,60
133,1.231,48.769,42.013,48.769,42.013,5
133,1.613,18.141,43.582,18.141,43.582,12
133,1.199,30.51,48.662,30.51,48.662,70
133,1.008,30.354,46.319,30.354,46.319,44
133,1.061,48.228,47.365,48.228,47.365,41
133,1.697,40.379,46.951,40.379,46.951,84
133,1.814,21.458,48.212,21.458,48.212,71
133,2.228,54.346,30.275,54.346,30.275,11
133,1.188,57.526,26.452,57.526,26.452,21
133,1.867,9.351,30.855,9.351,30.855,50
133,1.082,34.915,2.149,34.915,2.149,65
133,1.05,37.17,4.263,37.17,4.263,61
133,2.408,15.938,6.945,15.938,6.945,54
133,1.432,1.736,9.182,1.736,9.182,0
133,1.538,4.679,10.022,4.679,10.022,16
133,2.026,50.595,18.382,50.595,18.382,17
133,1.496,42.39,10.442,42.39,10.442,58
133,1.199,14.797,19.288,14.797,19.288,19
133,1.39,17.981,20.415,17.981,20.415,22
133,1.072,36.607,21.538,36.607,21.538,56
133,1.029,38.875,23.009,38.875,23.009,63
133,2.504,30.08,17.922,30.08,17.922,20
134,1.135,48.734,42.41,48.734,42.41,5
134,1.22,21.828,35.219,21.828,35.219,24
134,1.825,21.388,48.153,21.388,48.153,71
134,2.663,9.907,39.301,9.907,39.301,92
134,1.56,20.162,39.378,20.162,39.378,60
134,1.241,9.267,43.191,9.267,43.191,13
134,1.772,23.11,34.905,23.11,34.905,90
134,1.008,48.211,47.401,48.211,47.401,41
134,1.729,40.187,47.005,40.187,47.005,84
134,1.305,30.327,48.294,30.327,48.294,70
134,1.613,18.15,43.577,18.15,43.577,12
134,1.825,9.471,30.851,9.471,30.851,50
134,2.207,54.458,30.247,54.458,30.247,11
134,1.103,34.878,2.152,34.878,2.152,65
134,1.125,37.187,4.153,37.187,4.153,61
134,1.04,16.881,5.951,16.881,5.951,54
134,1.485,1.764,9.19,1.764,9.19,0
134,1.506,4.623,10.037,4.623,10.037,16
134,1.188,14.869,8.079,14.869,8.079,83
134,2.504,30.155,17.891,30.155,17.891,20
134,1.347,14.738,19.287,14.738,19.287,19
134,1.4,17.917,20.428,17.917,20.428,22
134,1.252,57.566,26.612,57.566,26.612,21
134,2.005,50.657,18.194,50.657,18.194,17
135,1.22,48.53,42.848,48.53,42.848,5
135,1.156,21.765,35.157,21.765,35.157,24
135,2.631,9.888,39.315,9.888,39.315,92
135,1.581,20.191,39.322,20.191,39.322,60
135,1.008,30.167,41.574,30.167,41.574,44
135,1.252,9.363,42.873,9.363,42.873,13
135,1.623,18.121,43.575,18.121,43.575,12
135,1.846,21.328,48.106,21.328,48.106,71
135,1.018,48.213,47.32,48.213,47.32,41
135,1.262,30.209,48.017,30.209,48.017,70
135,1.602,40.132,47.047,40.132,47.047,84
135,1.814,23.309,34.991,23.309,34.991,90
135,1.835,9.464,30.819,9.464,30.819,50
135,1.04,34.725,1.982,34.725,1.982,65
135,2.217,54.526,30.332,54.526,30.332,11
135,1.188,37.024,4.01,37.024,4.01,61
135,1.22,16.88,5.94,16.88,5.94,54
135,1.156,14.847,8.079,14.847,8.079,83
135,1.422,1.699,9.156,1.699,9.156,0
135,2.048,50.552,18.271,50.552,18.271,17
135,1.57,4.529,10.049,4.529,10.049,16
135,1.156,14.774,19.25,14.774,19.25,19
135,1.262,28.894,18.486,28.894,18.486,20
135,1.178,57.656,26.701,57.656,26.701,21
135,1.093,37.378,21.891,37.378,21.891,56
135,1.464,17.888,20.407,17.888,20.407,22
136,1.167,48.506,43.15,48.506,43.15,5
136,1.156,21.792,35.193,21.792,35.193,24
136,1.804,23.58,35.221,23.58,35.221,90
136,2.578,9.883,39.318,9.883,39.318,92
136,1.528,20.174,39.346,20.174,39.346,60
136,1.167,9.446,42.62,9.446,42.62,13
136,1.644,18.195,43.651,18.195,43.651,12
136,1.888,9.771,30.757,9.771,30.757,50
136,1.05,48.195,47.404,48.195,47.404,41
136,1.369,30.032,47.665,30.032,47.665,70
136,1.814,20.982,47.796,20.982,47.796,71
136,1.687,40.233,47.056,40.233,47.056,84
136,2.122,54.504,30.318,54.504,30.318,11
136,1.029,34.503,1.683,34.503,1.683,65
136,1.103,36.703,3.82,36.703,3.82,61
136,1.262,16.884,5.916,16.884,5.916,54
136,1.199,14.862,8.095,14.862,8.095,83
136,1.56,1.653,9.14,1.653,9.14,0
136,1.57,4.493,10.051,4.493,10.051,16
136,2.037,50.377,18.318,50.377,18.318,17
136,1.369,42.573,10.509,42.573,10.509,58
136,1.05,39.398,23.527,39.398,23.527,63
136,1.209,57.667,26.676,57.667,26.676,21
136,1.347,17.937,20.441,17.937,20.441,22
136,1.273,14.809,19.268,14.809,19.268,19
137,1.146,48.569,43.226,48.569,43.226,5
137,1.804,10.371,30.676,10.371,30.676,50
137,1.167,21.961,35.271,21.961,35.271,24
137,1.761,23.955,35.308,23.955,35.308,90
137,2.758,9.882,39.333,9.882,39.333,92
137,1.549,20.19,39.314,20.19,39.314,60
137,1.284,9.479,42.165,9.479,42.165,13
137,1.56,18.404,43.993,18.404,43.993,12
137,2.005,54.505,30.336,54.505,30.336,11
137,1.178,29.864,47.222,29.864,47.222,70
137,1.772,20.59,47.382,20.59,47.382,71
137,1.623,40.168,47.046,40.168,47.046,84
137,1.114,57.694,26.784,57.694,26.784,21
137,1.008,34.735,2.045,34.735,2.045,65
137,1.146,37.098,4.048,37.098,4.048,61
137,1.262,16.858,5.985,16.858,5.985,54
137,1.167,14.909,8.099,14.909,8.099,83
137,1.39,1.712,9.139,1.712,9.139,0
137,2.101,50.596,18.555,50.596,18.555,17
137,1.485,4.49,10.051,4.49,10.051,16
137,1.252,29.047,18.692,29.047,18.692,20
137,1.072,14.834,19.309,14.834,19.309,19
137,1.316,17.91,20.446,17.91,20.446,22
137,1.008,37.269,21.825,37.269,21.825,56
138,1.57,18.285,43.793,18.285,43.793,12
138,1.209,21.93,35.277,21.93,35.277,24
138,1.804,24.33,35.373,24.33,35.373,90
138,2.663,9.973,39.273,9.973,39.273,92
138,1.496,20.175,39.32,20.175,39.32,60
138,1.199,48.684,43.196,48.684,43.196,5
138,1.899,11.148,30.526,11.148,30.526,50
138,1.273,29.445,46.654,29.445,46.654,70
138,1.008,48.181,47.327,48.181,47.327,41
138,1.782,20.217,47.129,20.217,47.129,71
138,1.719,39.697,47.137,39.697,47.137,84
138,1.199,9.465,42.045,9.465,42.045,13
138,1.093,34.799,2.17,34.799,2.17,65
138,1.072,37.085,4.128,37.085,4.128,61
138,1.199,16.907,5.965,16.907,5.965,54
138,1.252,14.877,8.107,14.877,8.107,83
138,1.4,1.759,9.181,1.759,9.181,0
138,1.984,50.729,18.512,50.729,18.512,17
138,1.496,4.639,10.044,4.639,10.044,16
138,1.082,14.862,19.319,14.862,19.319,19
138,2.101,54.558,30.366,54.558,30.366,11
138,1.22,18.016,20.465,18.016,20.465,22
138,1.305,57.666,26.78,57.666,26.78,21
138,1.294,29.036,18.735,29.036,18.735,20
139,1.199,48.871,43.65,48.871,43.65,5
139,1.273,9.932,40.802,9.932,40.802,13
139,1.772,24.469,35.459,24.469,35.459,90
139,1.496,20.157,39.403,20.157,39.403,60
139,1.4,10.83,38.108,10.83,38.108,92
139,1.591,18.432,44.068,18.432,44.068,12
139,1.825,20.136,47.009,20.136,47.009,71
139,1.029,48.167,47.395,48.167,47.395,41
139,1.708,39.676,47.139,39.676,47.139,84
139,1.188,21.993,35.301,21.993,35.301,24
139,1.273,29.04,45.797,29.04,45.797,70
139,1.814,11.275,30.411,11.275,30.411,50
139,1.018,34.55,1.846,34.55,1.846,65
139,2.037,54.416,30.104,54.416,30.104,11
139,1.05,36.788,3.898,36.788,3.898,61
139,1.178,16.877,5.979,16.877,5.979,54
139,1.167,14.905,8.092,14.905,8.092,83
139,1.379,1.705,9.16,1.705,9.16,0
139,1.464,4.601,10.019,4.601,10.019,16
139,1.91,50.773,18.496,50.773,18.496,17
139,1.103,14.85,19.296,14.85,19.296,19
139,1.305,17.979,20.452,17.979,20.452,22
139,1.061,57.771,27.007,57.771,27.007,21
139,1.061,37.377,21.848,37.377,21.848,56
140,1.156,49.012,43.678,49.012,43.678,5
140,1.782,24.591,35.563,24.591,35.563,90
140,1.316,10.832,38.186,10.832,38.186,92
140,1.475,20.135,39.415,20.135,39.415,60
140,1.294,10.48,40.199,10.48,40.199,13
140,1.602,18.178,43.65,18.178,43.65,12
140,1.125,22.041,35.323,22.041,35.323,24
140,1.199,28.647,45.136,28.647,45.136,70
140,1.899,20.012,46.853,20.012,46.853,71
140,1.114,48.24,47.314,48.24,47.314,41
140,1.57,39.619,47.164,39.619,47.164,84
140,2.058,54.454,30.208,54.454,30.208,11
140,1.825,11.323,30.374,11.323,30.374,50
140,1.061,37.115,4.095,37.115,4.095,61
140,1.156,16.863,5.982,16.863,5.982,54
140,1.156,14.866,8.122,14.866,8.122,83
140,1.358,1.82,9.212,1.82,9.212,0
140,1.57,4.698,10.051,4.698,10.051,16
140,2.048,50.785,18.644,50.785,18.644,17
140,1.018,34.856,2.127,34.856,2.127,65
140,1.061,14.927,19.318,14.927,19.318,19
140,1.252,17.932,20.461,17.932,20.461,22
140,1.04,37.281,21.762,37.281,21.762,56
140,1.018,29.077,19.007,29.077,19.007,20
141,1.337,10.88,40.021,10.88,40.021,13
141,1.528,20.128,39.413,20.128,39.413,60
141,1.74,24.787,35.521,24.787,35.521,90
141,1.114,22.464,35.574,22.464,35.574,24
141,2.557,9.974,39.361,9.974,39.361,92
141,1.517,18.151,43.53,18.151,43.53,12
141,1.793,19.594,46.423,19.594,46.423,71
141,1.082,48.235,47.29,48.235,47.29,41
141,1.719,39.499,47.133,39.499,47.133,84
141,1.156,48.999,43.77,48.999,43.77,5
141,1.888,11.226,30.394,11.226,30.394,50
141,1.188,58.144,28.083,58.144,28.083,21
141,2.005,54.501,30.318,54.501,30.318,11
141,1.103,37.74,4.628,37.74,4.628,61
141,1.146,16.88,5.964,16.88,5.964,54
141,1.114,14.88,8.105,14.88,8.105,83
141,1.284,1.945,9.208,1.945,9.208,0
141,1.517,4.728,10.053,4.728,10.053,16
141,2.101,50.875,18.745,50.875,18.745,17
141,1.082,29.234,19.085,29.234,19.085,20
141,1.379,17.965,20.464,17.965,20.464,22
141,1.231,14.773,19.283,14.773,19.283,19
142,1.209,22.833,35.715,22.833,35.715,24
142,1.74,25.035,35.566,25.035,35.566,90
142,2.546,9.966,39.41,9.966,39.41,92
142,1.464,20.131,39.415,20.131,39.415,60
142,1.369,11.084,39.688,11.084,39.688,13
142,1.188,28.265,43.675,28.265,43.675,70
142,1.772,11.059,30.525,11.059,30.525,50
142,1.634,39.428,47.114,39.428,47.114,84
142,1.761,19.255,45.89,19.255,45.89,71
142,1.262,48.933,43.748,48.933,43.748,5
142,1.581,18.32,43.557,18.32,43.557,12
142,2.016,54.492,30.334,54.492,30.334,11
142,1.146,38.504,5.34,38.504,5.34,61
142,1.22,16.894,5.962,16.894,5.962,54
142,1.188,14.838,8.152,14.838,8.152,83
142,1.39,1.771,9.155,1.771,9.155,0
142,2.143,50.846,18.658,50.846,18.658,17
142,1.517,4.656,10.017,4.656,10.017,16
142,1.316,14.771,19.31,14.771,19.31,19
142,1.517,18.015,20.476,18.015,20.476,22
143,1.135,28.173,43.199,28.173,43.199,70
143,1.284,23.321,35.916,23.321,35.916,24
143,1.666,25.418,35.693,25.418,35.693,90
143,2.483,10.041,39.385,10.041,39.385,92
143,1.485,20.111,39.462,20.111,39.462,60
143,1.316,11.355,39.552,11.355,39.552,13
143,1.231,48.853,43.888,48.853,43.888,5
143,1.655,39.452,47.144,39.452,47.144,84
143,1.56,18.652,43.615,18.652,43.615,12
143,1.846,19.024,45.496,19.024,45.496,71
143,1.782,11.185,30.462,11.185,30.462,50
143,2.037,54.528,30.433,54.528,30.433,11
143,1.061,38.556,5.501,38.556,5.501,61
143,1.167,16.844,5.999,16.844,5.999,54
143,1.114,14.869,8.105,14.869,8.105,83
143,1.316,1.94,9.135,1.94,9.135,0
143,1.496,4.743,10.058,4.743,10.058,16
143,2.037,50.868,18.75,50.868,18.75,17
143,1.093,36.379,3.349,36.379,3.349,65
143,1.135,14.803,19.287,14.803,19.287,19
143,1.294,17.868,20.421,17.868,20.421,22
143,1.05,37.431,21.815,37.431,21.815,56
144,1.146,28.239,42.746,28.239,42.746,70
144,1.358,10.949,38.216,10.949,38.216,92
144,1.337,11.734,39.473,11.734,39.473,13
144,1.549,20.122,39.438,20.122,39.438,60
144,1.178,48.83,43.718,48.83,43.718,5
144,1.591,18.6,43.395,18.6,43.395,12
144,1.719,18.805,45.103,18.805,45.103,71
144,1.04,48.166,47.383,48.166,47.383,41
144,1.602,39.606,47.161,39.606,47.161,84
144,1.114,24.02,36.225,24.02,36.225,24
144,1.814,25.822,35.801,25.822,35.801,90
144,1.782,11.253,30.416,11.253,30.416,50
144,1.178,16.831,6.019,16.831,6.019,54
144,1.008,38.86,5.737,38.86,5.737,61
144,1.114,14.799,8.184,14.799,8.184,83
144,1.337,1.831,9.163,1.831,9.163,0
144,1.56,4.627,10.048,4.627,10.048,16
144,2.026,51.077,19.206,51.077,19.206,17
144,1.093,36.601,3.61,36.601,3.61,65
144,1.05,29.336,19.307,29.336,19.307,20
144,1.188,14.838,19.339,14.838,19.339,19
144,1.337,18.0,20.501,18.0,20.501,22
