 ,Label,Area,X,Y,XM,YM
937,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:44/200 - Series 1,4.138,4.455,9.800,4.455,9.800
938,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:44/200 - Series 1,1.602,54.043,11.269,54.043,11.269
939,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:44/200 - Series 1,2.514,54.681,12.638,54.681,12.638
940,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:44/200 - Series 1,3.437,33.393,14.571,33.393,14.571
941,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:44/200 - Series 1,1.941,8.383,15.053,8.383,15.053
942,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:44/200 - Series 1,2.493,54.751,17.535,54.751,17.535
943,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:44/200 - Series 1,5.941,42.383,24.951,42.383,24.951
944,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:44/200 - Series 1,9.219,18.500,30.241,18.500,30.241
945,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:44/200 - Series 1,2.864,54.270,30.040,54.270,30.040
946,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:44/200 - Series 1,2.260,36.465,30.574,36.465,30.574
947,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:44/200 - Series 1,2.217,34.243,34.270,34.243,34.270
948,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:44/200 - Series 1,6.302,49.584,41.024,49.584,41.024
949,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:44/200 - Series 1,7.013,30.416,39.762,30.416,39.762
950,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:44/200 - Series 1,4.233,19.728,40.733,19.728,40.733
951,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:44/200 - Series 1,2.525,8.293,40.520,8.293,40.520
952,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:44/200 - Series 1,4.530,11.506,42.928,11.506,42.928
953,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:44/200 - Series 1,6.991,32.571,43.950,32.571,43.950
954,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:44/200 - Series 1,5.135,8.432,43.294,8.432,43.294
955,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:44/200 - Series 1,2.514,24.389,43.281,24.389,43.281
956,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:44/200 - Series 1,3.819,6.177,46.276,6.177,46.276
957,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:44/200 - Series 1,2.302,48.299,47.125,48.299,47.125
958,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:44/200 - Series 1,2.504,2.306,47.999,2.306,47.999
959,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:45/200 - Series 1,6.726,14.585,7.748,14.585,7.748
960,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:45/200 - Series 1,2.376,55.563,7.553,55.563,7.553
961,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:45/200 - Series 1,1.634,54.663,7.405,54.663,7.405
962,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:45/200 - Series 1,4.212,4.490,9.794,4.490,9.794
963,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:45/200 - Series 1,1.719,54.036,10.961,54.036,10.961
964,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:45/200 - Series 1,2.567,54.596,12.603,54.596,12.603
965,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:45/200 - Series 1,3.405,33.122,14.453,33.122,14.453
966,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:45/200 - Series 1,1.899,8.430,14.910,8.430,14.910
967,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:45/200 - Series 1,2.578,54.404,17.542,54.404,17.542
968,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:45/200 - Series 1,3.108,43.831,23.782,43.831,23.782
969,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:45/200 - Series 1,2.843,41.577,25.891,41.577,25.891
970,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:45/200 - Series 1,9.039,18.546,30.274,18.546,30.274
971,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:45/200 - Series 1,2.917,54.424,30.233,54.424,30.233
972,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:45/200 - Series 1,2.228,36.476,30.500,36.476,30.500
973,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:45/200 - Series 1,2.185,33.567,35.264,33.567,35.264
974,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:45/200 - Series 1,6.387,49.466,40.972,49.466,40.972
975,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:45/200 - Series 1,7.034,30.454,39.696,30.454,39.696
976,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:45/200 - Series 1,4.297,19.731,40.711,19.731,40.711
977,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:45/200 - Series 1,7.829,8.423,42.903,8.423,42.903
978,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:45/200 - Series 1,7.023,32.562,43.766,32.562,43.766
979,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:45/200 - Series 1,2.589,24.298,43.358,24.298,43.358
980,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:45/200 - Series 1,2.323,48.251,47.237,48.251,47.237
981,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:45/200 - Series 1,2.472,2.255,48.149,2.255,48.149
982,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:46/200 - Series 1,2.408,55.672,7.218,55.672,7.218
983,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:46/200 - Series 1,6.779,14.698,7.655,14.698,7.655
984,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:46/200 - Series 1,1.496,54.798,6.850,54.798,6.850
985,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:46/200 - Series 1,4.254,4.373,9.758,4.373,9.758
986,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:46/200 - Series 1,1.613,54.078,10.495,54.078,10.495
987,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:46/200 - Series 1,2.525,54.530,12.235,54.530,12.235
988,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:46/200 - Series 1,3.310,32.884,14.388,32.884,14.388
989,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:46/200 - Series 1,1.963,8.525,14.749,8.525,14.749
990,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:46/200 - Series 1,2.525,54.279,17.495,54.279,17.495
991,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:46/200 - Series 1,7.225,15.938,20.343,15.938,20.343
992,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:46/200 - Series 1,3.087,43.903,23.800,43.903,23.800
993,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:46/200 - Series 1,3.692,15.850,25.770,15.850,25.770
994,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:46/200 - Series 1,2.907,41.548,25.900,41.548,25.900
995,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:46/200 - Series 1,9.304,18.542,30.186,18.542,30.186
996,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:46/200 - Series 1,2.790,54.529,30.426,54.529,30.426
997,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:46/200 - Series 1,2.207,36.479,30.505,36.479,30.505
998,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:46/200 - Series 1,2.228,33.371,35.485,33.371,35.485
999,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:46/200 - Series 1,6.928,30.522,39.632,30.522,39.632
1000,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:46/200 - Series 1,6.471,49.347,40.927,49.347,40.927
1001,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:46/200 - Series 1,4.360,19.703,40.889,19.703,40.889
1002,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:46/200 - Series 1,6.949,32.438,43.448,32.438,43.448
1003,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:46/200 - Series 1,5.294,7.858,42.966,7.858,42.966
1004,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:46/200 - Series 1,2.546,9.088,43.678,9.088,43.678
1005,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:46/200 - Series 1,2.472,24.409,43.084,24.409,43.084
1006,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:46/200 - Series 1,2.366,48.256,47.244,48.256,47.244
1007,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:46/200 - Series 1,2.451,2.285,48.165,2.285,48.165
1008,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:47/200 - Series 1,6.694,14.706,7.628,14.706,7.628
1009,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:47/200 - Series 1,4.986,55.059,9.884,55.059,9.884
1010,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:47/200 - Series 1,1.453,55.171,6.390,55.171,6.390
1011,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:47/200 - Series 1,1.623,54.218,9.806,54.218,9.806
1012,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:47/200 - Series 1,4.233,4.228,9.768,4.228,9.768
1013,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:47/200 - Series 1,3.384,32.569,14.297,32.569,14.297
1014,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:47/200 - Series 1,1.878,8.630,14.569,8.630,14.569
1015,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:47/200 - Series 1,2.429,54.480,18.072,54.480,18.072
1016,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:47/200 - Series 1,7.204,15.914,20.318,15.914,20.318
1017,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:47/200 - Series 1,3.087,43.954,23.762,43.954,23.762
1018,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:47/200 - Series 1,3.734,15.832,25.749,15.832,25.749
1019,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:47/200 - Series 1,2.907,41.516,25.906,41.516,25.906
1020,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:47/200 - Series 1,9.230,18.467,30.040,18.467,30.040
1021,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:47/200 - Series 1,2.939,54.572,30.410,54.572,30.410
1022,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:47/200 - Series 1,2.175,36.479,30.488,36.479,30.488
1023,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:47/200 - Series 1,9.134,31.033,38.704,31.033,38.704
1024,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:47/200 - Series 1,6.429,49.139,41.310,49.139,41.310
1025,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:47/200 - Series 1,4.275,19.700,40.922,19.700,40.922
1026,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:47/200 - Series 1,7.023,32.315,43.312,32.315,43.312
1027,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:47/200 - Series 1,7.829,8.236,43.352,8.236,43.352
1028,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:47/200 - Series 1,2.483,24.397,43.090,24.397,43.090
1029,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:47/200 - Series 1,2.345,48.213,47.292,48.213,47.292
1030,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:47/200 - Series 1,2.536,2.334,48.185,2.334,48.185
1031,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:48/200 - Series 1,1.506,55.258,5.996,55.258,5.996
1032,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:48/200 - Series 1,2.376,55.990,6.795,55.990,6.795
1033,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:48/200 - Series 1,6.832,14.752,7.578,14.752,7.578
1034,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:48/200 - Series 1,1.517,54.302,9.527,54.302,9.527
1035,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:48/200 - Series 1,4.265,3.849,9.703,3.849,9.703
1036,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:48/200 - Series 1,2.334,54.356,12.031,54.356,12.031
1037,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:48/200 - Series 1,3.405,32.456,14.248,32.456,14.248
1038,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:48/200 - Series 1,1.920,8.754,14.421,8.754,14.421
1039,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:48/200 - Series 1,2.578,54.494,18.152,54.494,18.152
1040,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:48/200 - Series 1,7.267,15.889,20.283,15.889,20.283
1041,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:48/200 - Series 1,3.692,15.768,25.414,15.768,25.414
1042,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:48/200 - Series 1,3.151,44.215,23.689,44.215,23.689
1043,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:48/200 - Series 1,2.939,41.584,25.897,41.584,25.897
1044,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:48/200 - Series 1,9.453,18.504,30.034,18.504,30.034
1045,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:48/200 - Series 1,2.907,54.612,30.523,54.612,30.523
1046,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:48/200 - Series 1,2.185,36.512,30.395,36.512,30.395
1047,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:48/200 - Series 1,4.763,32.904,36.845,32.904,36.845
1048,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:48/200 - Series 1,6.556,49.132,41.126,49.132,41.126
1049,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:48/200 - Series 1,4.212,19.699,40.916,19.699,40.916
1050,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:48/200 - Series 1,7.713,7.799,43.668,7.799,43.668
1051,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:48/200 - Series 1,2.504,24.487,43.117,24.487,43.117
1052,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:48/200 - Series 1,2.270,48.177,47.340,48.177,47.340
1053,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:48/200 - Series 1,4.795,3.085,48.736,3.085,48.736
1054,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,4.944,55.278,9.141,55.278,9.141
1055,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,6.662,14.732,7.585,14.732,7.585
1056,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,1.422,55.259,5.959,55.259,5.959
1057,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,1.708,54.336,9.334,54.336,9.334
1058,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,4.138,3.397,9.611,3.397,9.611
1059,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,3.416,32.354,14.212,32.354,14.212
1060,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,1.952,8.828,14.327,8.828,14.327
1061,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,2.514,54.448,18.157,54.448,18.157
1062,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,3.140,44.267,23.693,44.267,23.693
1063,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,2.854,41.609,25.880,41.609,25.880
1064,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,9.293,18.451,29.899,18.451,29.899
1065,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,2.875,54.253,30.010,54.253,30.010
1066,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,2.175,36.501,30.415,36.501,30.415
1067,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,4.891,32.943,36.670,32.943,36.670
1068,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,6.567,49.061,41.149,49.061,41.149
1069,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,4.169,19.694,40.926,19.694,40.926
1070,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,2.567,24.777,43.275,24.777,43.275
1071,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:49/200 - Series 1,2.313,48.151,47.419,48.151,47.419
1072,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,1.528,55.445,5.373,55.445,5.373
1073,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,2.546,56.100,6.549,56.100,6.549
1074,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,6.684,14.716,7.624,14.716,7.624
1075,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,1.623,54.438,8.932,54.438,8.932
1076,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,4.222,3.336,9.617,3.336,9.617
1077,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,2.281,54.510,11.519,54.510,11.519
1078,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,1.941,8.920,14.242,8.920,14.242
1079,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,3.374,32.399,14.267,32.399,14.267
1080,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,2.504,54.454,18.169,54.454,18.169
1081,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,7.204,16.151,20.373,16.151,20.373
1082,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,3.766,15.792,25.432,15.792,25.432
1083,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,3.055,44.429,23.639,44.429,23.639
1084,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,2.875,41.586,25.894,41.586,25.894
1085,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,9.272,18.348,29.711,18.348,29.711
1086,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,2.854,54.361,30.189,54.361,30.189
1087,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,2.196,36.507,30.410,36.507,30.410
1088,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,4.774,32.983,36.235,32.983,36.235
1089,Video 1_ Twitching motility_PA01WT_2X_13-07-23-1_ 150 frames selection.tif:c:1/2; t:50/200 - Series 1,4.424,29.314,40.222,29.314,40.222
